,fecha,departamento,municipio,dosis,vacunacion
26,2021-11-27,Santa Cruz,Trigal,2,60%
27,2021-11-27,Santa Cruz,Comarapa,2,61%
28,2021-11-27,Santa Cruz,San Rafael,2,61%
29,2021-11-27,Santa Cruz,San Javier(Stc),2,63%
30,2021-11-27,Santa Cruz,El Torno,2,64%
31,2021-11-27,Santa Cruz,Buena Vista,2,65%
32,2021-11-27,Santa Cruz,Concepcion,2,68%
33,2021-11-27,Santa Cruz,Cuevo,2,68%
34,2021-11-27,Santa Cruz,Carmen Rivero Torrez,2,69%
35,2021-11-27,Santa Cruz,San Ignacio De Velasco,2,69%
36,2021-11-27,Santa Cruz,Santa Cruz de la Sierra,2,69%
37,2021-11-27,Santa Cruz,Porongo,2,70%
38,2021-11-27,Santa Cruz,Puerto Suarez,2,71%
39,2021-11-27,Santa Cruz,San Ramon,2,71%
40,2021-11-27,Santa Cruz,Boyuibe,2,73%
41,2021-11-27,Santa Cruz,Okinawa,2,74%
42,2021-11-27,Santa Cruz,San Miguel De Velasco,2,74%
43,2021-11-27,Santa Cruz,Samaipata,2,75%
44,2021-11-27,Santa Cruz,Cotoca,2,77%
45,2021-11-27,Santa Cruz,Robore,2,77%
46,2021-11-27,Santa Cruz,Portachuelo,2,78%
47,2021-11-27,Santa Cruz,Pucara,2,78%
48,2021-11-27,Santa Cruz,Puerto Quijarro,2,78%
49,2021-11-27,Santa Cruz,Moro Moro,2,79%
50,2021-11-27,Santa Cruz,General Saavedra,2,80%
51,2021-11-27,Santa Cruz,Vallegrande,2,83%
52,2021-11-27,Santa Cruz,San Matias,2,84%
53,2021-11-27,Santa Cruz,Lagunillas,2,85%
54,2021-11-27,Santa Cruz,Camiri,2,92%
55,2021-11-27,Santa Cruz,Colpa Belgica,2,92%
0,2021-11-27,Beni,Loreto,2,15%
1,2021-11-27,Beni,San Javier(Bni),2,16%
2,2021-11-27,Beni,Exaltacion,2,17%
3,2021-11-27,Beni,San Borja,2,22%
4,2021-11-27,Beni,Reyes,2,29%
5,2021-11-27,Beni,Rurrenabaque,2,30%
6,2021-11-27,Beni,San Joaquin,2,37%
7,2021-11-27,Beni,San Andres,2,38%
8,2021-11-27,Beni,Magdalena,2,42%
9,2021-11-27,Beni,Trinidad,2,43%
10,2021-11-27,Beni,Santa Ana,2,44%
11,2021-11-27,Beni,Huaracaje,2,46%
12,2021-11-27,Beni,San Ignacio,2,49%
13,2021-11-27,Beni,Santa Rosa,2,54%
14,2021-11-27,Beni,Puerto Siles,2,55%
15,2021-11-27,Beni,Riberalta,2,55%
16,2021-11-27,Beni,San Ramon,2,56%
17,2021-11-27,Beni,Guayaramerin,2,59%
18,2021-11-27,Beni,Baures,2,73%
0,2021-11-27,Pando,Ingavi (Humaita),2,16%
1,2021-11-27,Pando,Sena,2,21%
2,2021-11-27,Pando,San Lorenzo(Pnd),2,22%
3,2021-11-27,Pando,Nuevo Manoa (Nueva Esperanza),2,28%
4,2021-11-27,Pando,San Pedro(Pnd),2,32%
5,2021-11-27,Pando,Bolpebra,2,33%
6,2021-11-27,Pando,Eureka (Santos Mercado),2,35%
7,2021-11-27,Pando,Porvenir,2,35%
8,2021-11-27,Pando,Villa Nueva (Loma Alta),2,38%
9,2021-11-27,Pando,Filadelfia,2,39%
10,2021-11-27,Pando,Puerto Gonzalo Moreno,2,39%
11,2021-11-27,Pando,Cobija,2,49%
12,2021-11-27,Pando,Nacebe (Santa Rosa Del Abuna),2,51%
13,2021-11-27,Pando,Bella Flor,2,54%
14,2021-11-27,Pando,Puerto Rico,2,62%
0,2021-11-27,Cochabamba,Tacopaya,2,25%
1,2021-11-27,Cochabamba,Pojo (Cbba),2,26%
2,2021-11-27,Cochabamba,Vacas,2,26%
3,2021-11-27,Cochabamba,Bolivar,2,27%
4,2021-11-27,Cochabamba,Colomi,2,35%
5,2021-11-27,Cochabamba,Vinto,2,36%
6,2021-11-27,Cochabamba,Pasorapa,2,37%
7,2021-11-27,Cochabamba,Sacaba,2,38%
8,2021-11-27,Cochabamba,Sipe Sipe,2,38%
9,2021-11-27,Cochabamba,Tiraque (Cbba),2,38%
10,2021-11-27,Cochabamba,Cocapata,2,39%
11,2021-11-27,Cochabamba,Morochata,2,39%
12,2021-11-27,Cochabamba,Sicaya,2,39%
13,2021-11-27,Cochabamba,Totora(Cbba),2,39%
14,2021-11-27,Cochabamba,Colcapirhua,2,40%
15,2021-11-27,Cochabamba,Mizque,2,40%
16,2021-11-27,Cochabamba,Tiquipaya,2,40%
17,2021-11-27,Cochabamba,Puerto Villarroel,2,41%
18,2021-11-27,Cochabamba,Vila Vila,2,41%
19,2021-11-27,Cochabamba,Ayopaya (V. De Independencia),2,42%
20,2021-11-27,Cochabamba,Entre Rios,2,43%
21,2021-11-27,Cochabamba,Tapacari,2,43%
22,2021-11-27,Cochabamba,Arani,2,45%
23,2021-11-27,Cochabamba,Villa Tunari,2,45%
24,2021-11-27,Cochabamba,Sacabamba,2,46%
25,2021-11-27,Cochabamba,San Benito,2,46%
26,2021-11-27,Cochabamba,Shinaota,2,46%
27,2021-11-27,Cochabamba,Villa Rivero,2,47%
28,2021-11-27,Cochabamba,Chimore,2,48%
29,2021-11-27,Cochabamba,Toco,2,51%
30,2021-11-27,Cochabamba,Capinota,2,53%
31,2021-11-27,Cochabamba,Pocona,2,54%
32,2021-11-27,Cochabamba,Arque,2,55%
33,2021-11-27,Cochabamba,Quillacollo,2,55%
34,2021-11-27,Cochabamba,Alalay,2,62%
35,2021-11-27,Cochabamba,Tacachi,2,65%
36,2021-11-27,Cochabamba,Aiquile,2,66%
37,2021-11-27,Cochabamba,Arbieto,2,66%
38,2021-11-27,Cochabamba,Cliza,2,68%
39,2021-11-27,Cochabamba,Anzaldo,2,70%
40,2021-11-27,Cochabamba,Punata,2,70%
41,2021-11-27,Cochabamba,Omereque,2,80%
42,2021-11-27,Cochabamba,Tolata,2,83%
43,2021-11-27,Cochabamba,Cochabamba,2,86%
44,2021-11-27,Cochabamba,Tarata,2,87%
45,2021-11-27,Cochabamba,Cuchumuela (V. G. Villarroel),2,92%
46,2021-11-27,Cochabamba,Santivañes,2,125%
0,2021-11-27,Chuquisaca,Presto,2,16%
1,2021-11-27,Chuquisaca,Incahuasi,2,20%
2,2021-11-27,Chuquisaca,Tarabuco,2,20%
3,2021-11-27,Chuquisaca,Villa Charcas,2,20%
4,2021-11-27,Chuquisaca,Poroma,2,21%
5,2021-11-27,Chuquisaca,Tarvita,2,25%
6,2021-11-27,Chuquisaca,Yamparaez,2,27%
7,2021-11-27,Chuquisaca,Zudañez,2,28%
8,2021-11-27,Chuquisaca,Sopachuy,2,29%
9,2021-11-27,Chuquisaca,Mojocoya,2,36%
10,2021-11-27,Chuquisaca,Icla,2,39%
11,2021-11-27,Chuquisaca,Culpina,2,41%
12,2021-11-27,Chuquisaca,San Lucas,2,41%
13,2021-11-27,Chuquisaca,Azurduy,2,44%
14,2021-11-27,Chuquisaca,Tomina,2,46%
15,2021-11-27,Chuquisaca,Las Carreras,2,48%
16,2021-11-27,Chuquisaca,Yotala,2,50%
17,2021-11-27,Chuquisaca,Alcala,2,52%
18,2021-11-27,Chuquisaca,Camataqui (C. Villa Abecia),2,52%
19,2021-11-27,Chuquisaca,El Villar,2,58%
20,2021-11-27,Chuquisaca,Camargo,2,68%
21,2021-11-27,Chuquisaca,Huacaya (Villa De Huacaya),2,69%
22,2021-11-27,Chuquisaca,Machareti,2,69%
23,2021-11-27,Chuquisaca,Villa Vaca Guzman (Muyupampa),2,72%
24,2021-11-27,Chuquisaca,Villa Serrano,2,73%
25,2021-11-27,Chuquisaca,Sucre,2,75%
26,2021-11-27,Chuquisaca,Huacareta,2,82%
27,2021-11-27,Chuquisaca,Padilla,2,83%
28,2021-11-27,Chuquisaca,Monteagudo,2,84%
0,2021-11-27,Tarija,Yunchara,2,46%
1,2021-11-27,Tarija,El Puente(Tja),2,55%
2,2021-11-27,Tarija,Yacuiba,2,61%
3,2021-11-27,Tarija,Entre Rios,2,62%
4,2021-11-27,Tarija,Bermejo,2,64%
5,2021-11-27,Tarija,Carapari,2,65%
6,2021-11-27,Tarija,Padcaya,2,66%
7,2021-11-27,Tarija,San Lorenzo(Tja),2,67%
8,2021-11-27,Tarija,Uriondo (A. Concepcion),2,67%
9,2021-11-27,Tarija,Villa Montes,2,70%
10,2021-11-27,Tarija,Tarija,2,71%
0,2021-11-27,La Paz,Ancoraimes,2,11%
1,2021-11-27,La Paz,Aucapata,2,11%
2,2021-11-27,La Paz,Caquiaviri,2,12%
3,2021-11-27,La Paz,Tito Yupanqui (Parquipujio),2,12%
4,2021-11-27,La Paz,Humanata,2,15%
5,2021-11-27,La Paz,Apolo,2,17%
6,2021-11-27,La Paz,Calacoto,2,17%
7,2021-11-27,La Paz,Gral. J.J. Perez (Charazani),2,17%
8,2021-11-27,La Paz,Combaya,2,18%
9,2021-11-27,La Paz,Santiago De Callapa,2,18%
10,2021-11-27,La Paz,Sorata,2,19%
11,2021-11-27,La Paz,Curva,2,20%
12,2021-11-27,La Paz,Sapahaqui,2,20%
13,2021-11-27,La Paz,Catacora,2,21%
14,2021-11-27,La Paz,Pelechuco,2,21%
15,2021-11-27,La Paz,Sica Sica (Villa Aroma),2,22%
16,2021-11-27,La Paz,Mapiri,2,23%
17,2021-11-27,La Paz,Ayata,2,24%
18,2021-11-27,La Paz,Charaña,2,24%
19,2021-11-27,La Paz,La Asunta,2,24%
20,2021-11-27,La Paz,Mecapaca,2,24%
21,2021-11-27,La Paz,Puerto Carabuco,2,24%
22,2021-11-27,La Paz,Batallas,2,25%
23,2021-11-27,La Paz,Mocomoco,2,25%
24,2021-11-27,La Paz,Chacarilla,2,26%
25,2021-11-27,La Paz,Comanche,2,26%
26,2021-11-27,La Paz,Alto Beni,2,27%
27,2021-11-27,La Paz,Cairoma,2,27%
28,2021-11-27,La Paz,Chuma,2,27%
29,2021-11-27,La Paz,Ichoca,2,27%
30,2021-11-27,La Paz,Licoma Pampa,2,27%
31,2021-11-27,La Paz,Santiago De Huata,2,27%
32,2021-11-27,La Paz,Colquencha,2,28%
33,2021-11-27,La Paz,Pucarani,2,28%
34,2021-11-27,La Paz,Waldo Ballivian,2,28%
35,2021-11-27,La Paz,Caranavi,2,29%
36,2021-11-27,La Paz,Chulumani (V. De La Libertad),2,29%
37,2021-11-27,La Paz,San Andres De Machaca,2,29%
38,2021-11-27,La Paz,Taraco,2,29%
39,2021-11-27,La Paz,Copacabana,2,30%
40,2021-11-27,La Paz,Malla,2,30%
41,2021-11-27,La Paz,Tacacoma,2,30%
42,2021-11-27,La Paz,Tiawanacu,2,30%
43,2021-11-27,La Paz,Guanay,2,31%
44,2021-11-27,La Paz,Coripata,2,32%
45,2021-11-27,La Paz,Inquisivi,2,32%
46,2021-11-27,La Paz,Puerto Perez,2,32%
47,2021-11-27,La Paz,San Pedro De Curahuara,2,32%
48,2021-11-27,La Paz,Ayo Ayo,2,33%
49,2021-11-27,La Paz,Coro Coro,2,33%
50,2021-11-27,La Paz,Jesus De Machaca,2,33%
51,2021-11-27,La Paz,Palos Blancos,2,33%
52,2021-11-27,La Paz,Santiago De Machaca,2,33%
53,2021-11-27,La Paz,Coroico,2,34%
54,2021-11-27,La Paz,Irupana (Villa De Lanza),2,34%
55,2021-11-27,La Paz,Quiabaya,2,34%
56,2021-11-27,La Paz,Papel Pampa,2,35%
57,2021-11-27,La Paz,Chua Cocani,2,36%
58,2021-11-27,La Paz,Huarina ,2,36%
59,2021-11-27,La Paz,Achacachi,2,37%
60,2021-11-27,La Paz,Colquiri,2,37%
61,2021-11-27,La Paz,Escoma,2,37%
62,2021-11-27,La Paz,Cajuata,2,38%
63,2021-11-27,La Paz,Calamarca,2,38%
64,2021-11-27,La Paz,Luribay,2,38%
65,2021-11-27,La Paz,Palca,2,38%
66,2021-11-27,La Paz,Patacamaya,2,38%
67,2021-11-27,La Paz,Teoponte,2,38%
68,2021-11-27,La Paz,Tipuani,2,38%
69,2021-11-27,La Paz,Yaco,2,38%
70,2021-11-27,La Paz,Huatajata,2,40%
71,2021-11-27,La Paz,Laja,2,40%
72,2021-11-27,La Paz,Desaguadero,2,41%
73,2021-11-27,La Paz,El Alto,2,41%
74,2021-11-27,La Paz,Collana,2,42%
75,2021-11-27,La Paz,Guaqui,2,42%
76,2021-11-27,La Paz,Ixiamas,2,42%
77,2021-11-27,La Paz,Puerto Acosta,2,42%
78,2021-11-27,La Paz,San Pedro De Tiquina,2,42%
79,2021-11-27,La Paz,Umala,2,43%
80,2021-11-27,La Paz,Nazacara De Pacajes,2,44%
81,2021-11-27,La Paz,Quime,2,44%
82,2021-11-27,La Paz,Yanacachi,2,46%
83,2021-11-27,La Paz,San Buena Ventura,2,48%
84,2021-11-27,La Paz,Viacha,2,49%
85,2021-11-27,La Paz,Achocalla,2,65%
86,2021-11-27,La Paz,La Paz,2,93%
0,2021-11-27,Potosí,San Pedro De Buena Vista,2,9%
1,2021-11-27,Potosí,Tinguipaya,2,13%
2,2021-11-27,Potosí,Acacio,2,15%
3,2021-11-27,Potosí,Chuquihuta Ayllu Jucumani,2,17%
4,2021-11-27,Potosí,Colquechaca,2,17%
5,2021-11-27,Potosí,Toro Toro,2,18%
6,2021-11-27,Potosí,Belen De Urmiri,2,20%
7,2021-11-27,Potosí,Pocoata,2,20%
8,2021-11-27,Potosí,San Antonio De Esmoruco,2,20%
9,2021-11-27,Potosí,Ravelo,2,23%
10,2021-11-27,Potosí,Mojinete,2,24%
11,2021-11-27,Potosí,Ckochas,2,25%
12,2021-11-27,Potosí,Chayanta,2,26%
13,2021-11-27,Potosí,Ocuri,2,27%
14,2021-11-27,Potosí,Puna,2,27%
15,2021-11-27,Potosí,Porco,2,28%
16,2021-11-27,Potosí,Tacobamba,2,29%
17,2021-11-27,Potosí,Chaqui,2,30%
18,2021-11-27,Potosí,San P.De Quemes,2,31%
19,2021-11-27,Potosí,Llica,2,32%
20,2021-11-27,Potosí,Tomave,2,32%
21,2021-11-27,Potosí,Uncia,2,32%
22,2021-11-27,Potosí,Betanzos,2,34%
23,2021-11-27,Potosí,Yocalla,2,34%
24,2021-11-27,Potosí,Arampampa,2,35%
25,2021-11-27,Potosí,Sacaca,2,35%
26,2021-11-27,Potosí,San P. De Lipez,2,35%
27,2021-11-27,Potosí,Cotagaita,2,38%
28,2021-11-27,Potosí,"Caiza ""D""",2,40%
29,2021-11-27,Potosí,Caripuyo,2,41%
30,2021-11-27,Potosí,Vitichi,2,47%
31,2021-11-27,Potosí,Llallagua,2,50%
32,2021-11-27,Potosí,Tahua,2,51%
33,2021-11-27,Potosí,Villazon,2,58%
34,2021-11-27,Potosí,Uyuni,2,61%
35,2021-11-27,Potosí,Potosí,2,66%
36,2021-11-27,Potosí,"Colcha ""K""",2,67%
37,2021-11-27,Potosí,San Agustin,2,74%
38,2021-11-27,Potosí,Tupiza,2,82%
39,2021-11-27,Potosí,Atocha,2,88%
0,2021-11-27,Oruro,Cruz De Machacamarca,2,6%
1,2021-11-27,Oruro,Escara,2,9%
2,2021-11-27,Oruro,Todos Santos,2,16%
3,2021-11-27,Oruro,El Choro,2,17%
4,2021-11-27,Oruro,Chipaya,2,18%
5,2021-11-27,Oruro,Esmeralda,2,19%
6,2021-11-27,Oruro,Carangas,2,22%
7,2021-11-27,Oruro,Santiago De Huari,2,24%
8,2021-11-27,Oruro,Toledo,2,26%
9,2021-11-27,Oruro,Salinas De Garci Mendoza,2,27%
10,2021-11-27,Oruro,La Rivera,2,32%
11,2021-11-27,Oruro,Corque,2,39%
12,2021-11-27,Oruro,Santuario De Quillacas,2,39%
13,2021-11-27,Oruro,Sabaya,2,40%
14,2021-11-27,Oruro,Andamarca,2,41%
15,2021-11-27,Oruro,Belen De Andamarca,2,42%
16,2021-11-27,Oruro,Challapata,2,42%
17,2021-11-27,Oruro,Coipasa,2,42%
18,2021-11-27,Oruro,Poopo,2,45%
19,2021-11-27,Oruro,Turco,2,45%
20,2021-11-27,Oruro,Choque Cota,2,46%
21,2021-11-27,Oruro,Yunguyo De Litoral,2,46%
22,2021-11-27,Oruro,Caracollo,2,47%
23,2021-11-27,Oruro,Eucaliptus,2,47%
24,2021-11-27,Oruro,Pampa Aullagas,2,47%
25,2021-11-27,Oruro,Pazña,2,49%
26,2021-11-27,Oruro,Totora(Orr),2,50%
27,2021-11-27,Oruro,Soracachi,2,51%
28,2021-11-27,Oruro,Huanuni,2,59%
29,2021-11-27,Oruro,Huayllamarca,2,60%
30,2021-11-27,Oruro,Machacamarca,2,61%
31,2021-11-27,Oruro,Curahuara De Carangas,2,63%
32,2021-11-27,Oruro,Oruro,2,66%
33,2021-11-27,Oruro,Antequera,2,82%
34,2021-11-27,Oruro,Huachacalla,2,97%
